Length,Material,Vel_Liv,Vel_Pes,Carriles,Tipo,Nombre,Start,,End,
0.558208,Pavimento,109,79,1,Ruta,RP 308,-65.697304,-27.623512,-65.691981,-27.624126
0.517933,Pavimento,109,79,1,Ruta,RP 308,-65.691981,-27.624126,-65.687413,-27.626289
0.238944,Pavimento,109,79,1,Ruta,RP 308,-65.687413,-27.626289,-65.685051,-27.625823
0.710457,Pavimento,109,79,1,Ruta,RP 308,-65.678098,-27.624192,-65.685051,-27.625823
0.153381,Pavimento,109,79,1,Ruta,RP 308,-65.676561,-27.623988,-65.678098,-27.624192
0.573807,Pavimento,109,79,1,Ruta,RP 308,-65.670862,-27.624582,-65.676561,-27.623988
4.304749,Pavimento,138,80,2,Autopista,RN A00,-60.719793,-32.893562,-60.723094,-32.931194
3.860194,Pavimento,109,79,1,Ruta,RN 34,-60.719793,-32.893562,-60.753141,-32.873203
10.240263,Pavimento,109,79,1,Ruta,RN 34,-60.753141,-32.873203,-60.841038,-32.820851
1.493255,Pavimento,138,80,,Autopista,RN A00,-60.710622,-32.882546,-60.719793,-32.893562
1.672316,Pavimento,138,80,,Autopista,RN A00,-60.699393,-32.871232,-60.710622,-32.882546
11.760187,Pavimento,60,45,1,Avenida,RN 11,-60.699393,-32.871232,-60.730727,-32.768550
0.131208,Pavimento,60,45,,Avenida,RN 11,-60.699084,-32.872386,-60.699393,-32.871232
0.824506,Pavimento,138,80,,Autopista,RN 174,-60.699084,-32.872386,-60.690514,-32.870771
0.869644,Pavimento,138,80,,Autopista,RN A00,-60.690514,-32.870771,-60.699393,-32.871232
57.86279,Pavimento,109,79,1,Ruta,RN 174,-60.690514,-32.870771,-60.169517,-32.606147
5.900052,Pavimento,60,45,1,Avenida,RP 18,-60.677294,-33.007558,-60.664798,-32.955419
72.566525,Pavimento,109,79,1,Ruta,RP 11,-60.169517,-32.606147,-60.595449,-32.082347
4.841979,Pavimento,109,79,1,Ruta,RP 11,-60.132599,-32.621170,-60.169517,-32.606147
42.181391,Pavimento,109,79,1,Ruta,RP 26,-60.132599,-32.621170,-59.780450,-32.392403
31.959426,Pavimento,109,79,1,Ruta,RN 131,-60.595449,-32.082347,-60.268762,-32.039136
40.692966,Pavimento,109,79,1,Ruta,RP 11,-60.595449,-32.082347,-60.519016,-31.743296
2.15021,SIN DATO,,,,Avenida,RP GRA,-60.715034,-31.632738,-60.736046,-31.626626
8.432086,Pavimento,60,45,1,Avenida,RN 168,-60.715034,-31.632738,-60.628184,-31.640374
20.231837,Pavimento,60,45,1,Avenida,RN 168,-60.628184,-31.640374,-60.572594,-31.710064
6.699158,Pavimento,60,45,1,Avenida,RP 1,-60.628184,-31.640374,-60.574028,-31.602531
1.560992,Pavimento,109,79,1,Ruta,RP 10,-55.573162,-27.969984,-55.558887,-27.972692
2.158278,Pavimento,109,79,1,Ruta,RP 10,-55.558887,-27.972692,-55.537136,-27.970165
1.033293,Pavimento,109,79,1,Ruta,RP 10,-55.537136,-27.970165,-55.526722,-27.968960
0.613865,Pavimento,109,79,1,Ruta,RP 10,-55.520515,-27.968399,-55.526722,-27.968960
0.765711,Pavimento,109,79,1,Ruta,RP 2,-55.522049,-27.961625,-55.520515,-27.968399
0.249477,Pavimento,109,79,1,Ruta,RP 2,-55.522617,-27.959431,-55.522049,-27.961625
1.113137,Pavimento,109,79,1,Ruta,RP 2,-55.522617,-27.959431,-55.511383,-27.958250
0.539642,Pavimento,109,79,1,Ruta,RP 2,-55.511383,-27.958250,-55.505936,-27.957684
1.937806,Pavimento,109,79,1,Ruta,RP 2,-55.505936,-27.957684,-55.490158,-27.948677
1.681369,Pavimento,109,79,1,Ruta,RP 2,-55.490158,-27.948677,-55.475674,-27.941040
2.703182,Pavimento,109,79,1,Ruta,RP 2,-55.475674,-27.941040,-55.455246,-27.926567
8.617748,Pavimento,109,79,1,Ruta,RP 2,-55.455246,-27.926567,-55.379700,-27.904295
12.910657,Pavimento,109,79,1,Ruta,RP 2,-55.259563,-27.869120,-55.379700,-27.904295
5.981218,Pavimento,109,79,1,Ruta,RP 2,-55.222984,-27.839466,-55.259563,-27.869120
0.947522,Pavimento,109,79,1,Ruta,RP 2,-55.222984,-27.839466,-55.213524,-27.838535
3.829289,Pavimento,109,79,1,Ruta,RP 2,-55.213524,-27.838535,-55.175022,-27.835070
2.381307,Pavimento,109,79,1,Ruta,RP 2,-55.175022,-27.835070,-55.156248,-27.847673
3.32115,Pavimento,109,79,1,Ruta,RP 4,-55.156248,-27.847673,-55.133999,-27.869699
91.210515,Pavimento,109,79,1,Ruta,RP 2,-55.156248,-27.847673,-54.682749,-27.567129
78.638504,Pavimento,109,79,1,Ruta,RN 14,-55.780669,-27.746249,-55.100849,-27.491514
0.120103,Pavimento,109,79,1,Ruta,RP 1,-55.780669,-27.746249,-55.781245,-27.745294
53.818917,Pavimento,109,79,,Ruta,RN 103,-55.100849,-27.491514,-55.576158,-27.376919
234.017721,Pavimento,109,79,1,Ruta,RN 14,-55.100849,-27.491514,-53.733486,-26.291693
158.792552,Pavimento,109,79,1,Ruta,RN 12,-55.576158,-27.376919,-54.634774,-26.402877
49.52654,Pavimento,109,79,1,Ruta,RN 12,-54.634774,-26.402877,-54.579299,-25.969455
110.041544,Pavimento,99,70,1,Ruta,RP 17,-54.634774,-26.402877,-53.733486,-26.291693
36.805425,Pavimento,109,79,1,Ruta,RN 12,-54.579299,-25.969455,-54.499539,-25.668318
67.300228,Pavimento,109,79,1,Ruta,RP 19,-54.579299,-25.969455,-54.040897,-25.784371
10.963219,Pavimento,109,79,1,Ruta,RN 14,-53.733486,-26.291693,-53.644121,-26.254740
6.583256,Pavimento,109,79,,Ruta,RN 101,-54.460235,-25.713879,-54.499539,-25.668318
43.45705,Tierra,59,43,,Ruta,RN 101,-54.080724,-25.722156,-54.460235,-25.713879
8.296725,Pavimento,109,79,1,Ruta,RN 121,-56.079034,-28.566074,-56.014528,-28.610870
1.607198,Pavimento,109,79,,Ruta,RN 14,-56.079034,-28.566074,-56.072609,-28.552728
65.549182,Pavimento,109,79,1,Ruta,RP 94,-56.072609,-28.552728,-55.715317,-28.117897
71.383144,Pavimento,109,79,1,Ruta,RN 14,-56.072609,-28.552728,-56.008656,-27.967606
4.767316,SIN DATO,,,1,Ruta,RP 1,-55.715317,-28.117897,-55.696264,-28.080613
57.4257,Pavimento,109,79,1,Ruta,RN 120,-56.008656,-27.967606,-56.396554,-27.617936
34.427843,Pavimento,109,79,1,Ruta,RN 14,-56.008656,-27.967606,-55.780669,-27.746249
7.930204,Pavimento,60,45,,Avenida,RN 12,-55.916032,-27.402909,-55.865491,-27.451712
22.301174,Pavimento,109,79,,Ruta,RP 1,-55.696264,-28.080613,-55.748812,-27.905690
1.04303,Pavimento,109,79,1,Ruta,RP 10,-55.748812,-27.905690,-55.741261,-27.899088
18.756117,Pavimento,109,79,1,Ruta,RP 1,-55.748812,-27.905690,-55.780669,-27.746249
0.702851,Pavimento,109,79,1,Ruta,RP 10,-55.741261,-27.899088,-55.736229,-27.903587
0.97513,Pavimento,109,79,1,Ruta,RP 10,-55.736229,-27.903587,-55.729290,-27.897308
1.05862,Pavimento,109,79,1,Ruta,RP 10,-55.729290,-27.897308,-55.721714,-27.904087
1.090889,Pavimento,109,79,1,Ruta,RP 10,-55.713886,-27.897120,-55.721714,-27.904087
1.004851,Pavimento,109,79,1,Ruta,RP 10,-55.706699,-27.890682,-55.713886,-27.897120
1.039991,Pavimento,109,79,1,Ruta,RP 10,-55.706699,-27.890682,-55.699230,-27.897318
1.083285,Pavimento,109,79,1,Ruta,RP 10,-55.633896,-27.917490,-55.625206,-27.923233
4.243015,Pavimento,109,79,1,Ruta,RP 10,-55.625206,-27.923233,-55.592358,-27.944412
2.541483,Pavimento,109,79,1,Ruta,RP 10,-55.592358,-27.944412,-55.580181,-27.963715
0.979585,Pavimento,109,79,1,Ruta,RP 10,-55.580181,-27.963715,-55.573162,-27.969984
2.721806,Pavimento,109,79,1,Ruta,RP 10,-55.699230,-27.897318,-55.675045,-27.908455
0.666742,Pavimento,109,79,1,Ruta,RP 10,-55.675045,-27.908455,-55.670456,-27.912880
2.583013,Pavimento,109,79,1,Ruta,RP 10,-55.670456,-27.912880,-55.646751,-27.916393
1.340925,Pavimento,109,79,1,Ruta,RP 10,-55.646751,-27.916393,-55.633896,-27.917490
34.564132,Pavimento,109,79,1,Ruta,RN 105,-55.865491,-27.451712,-55.781245,-27.745294
33.67531,Pavimento,112,80,1,AutovIa,RN 12,-55.865491,-27.451712,-55.576158,-27.376919
